Scientific_Name,Common_Name,Common_Name2,Species_Code,Order,Audio_URL,Image_URL,Link_URL,us
Cistothorus platensis,Sedge wren,Sedge wren,sedwre,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522743.mp3,s3.amazonaws.com/com-aab-media/photo/75365221-1280px.jpg,https://www.allaboutbirds.org/guide/Sedge_wren,1
Charadrius semipalmatus,Semipalmated plover,Semipalmated plover,semplo,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522136.mp3,s3.amazonaws.com/com-aab-media/photo/75239641-1280px.jpg,https://www.allaboutbirds.org/guide/Semipalmated_plover,1
Calidris pusilla,Semipalmated sandpiper,Semipalmated sandpiper,semsan,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522202.mp3,s3.amazonaws.com/com-aab-media/photo/75223421-1280px.jpg,https://www.allaboutbirds.org/guide/Semipalmated_sandpiper,1
Accipiter striatus,Sharp-shinned hawk,Sharp-shinned hawk,shshaw,Accipitriformes,https://s3.amazonaws.com/com-aab-media/sound/522064.mp3,s3.amazonaws.com/com-aab-media/photo/75364641-1280px.jpg,https://www.allaboutbirds.org/guide/Sharp-shinned_hawk,1
Tympanuchus phasianellus,Sharp-tailed grouse,Sharp-tailed grouse,shtgro,Galliformes,https://s3.amazonaws.com/com-aab-media/sound/521939.mp3,s3.amazonaws.com/com-aab-media/photo/75215471-1280px.jpg,https://www.allaboutbirds.org/guide/Sharp-tailed_grouse,1
Calidris acuminata,Sharp-tailed sandpiper,Sharp-tailed sandpiper,shtsan,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Sharp-tailed_Sandpiper_2.jpg?itok=G0dUEgpx,https://www.hbw.com/species/sharp-tailed-sandpiper-calidris-acuminata#Taxonomy,1
Molothrus bonariensis,Shiny cowbird,Shiny cowbird,shicow,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/534086.mp3,s3.amazonaws.com/com-aab-media/photo/75364771-1280px.jpg,https://www.allaboutbirds.org/guide/Shiny_cowbird,1
Limnodromus griseus,Short-billed dowitcher,Short-billed dowitcher,shbdow,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522205.mp3,s3.amazonaws.com/com-aab-media/photo/75365051-1280px.jpg,https://www.allaboutbirds.org/guide/Short-billed_dowitcher,1
Asio flammeus,Short-eared owl,Short-eared owl,sheowl,Strigiformes,https://s3.amazonaws.com/com-aab-media/sound/522380.mp3,s3.amazonaws.com/com-aab-media/photo/75364941-1280px.jpg,https://www.allaboutbirds.org/guide/Short-eared_owl,1
Phoebastria albatrus,Short-tailed albatross,Short-tailed albatross,shtalb,Procellariiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/_M4A5133.jpg?itok=E2j4OuiY,https://www.hbw.com/species/short-tailed-albatross-phoebastria-albatrus#Taxonomy,1
Buteo brachyurus,Short-tailed hawk,Short-tailed hawk,shthaw,Accipitriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/short-tailed_hawk_dusan_brinkhuizen_ibc.jpg?itok=KNHL_lcB,https://www.hbw.com/species/short-tailed-hawk-buteo-brachyurus#Taxonomy,1
Ardenna tenuirostris,Short-tailed shearwater,Short-tailed shearwater,shtshe,Procellariiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/_Z1D7986a.jpg?itok=_1Z3bWBm,https://www.hbw.com/species/short-tailed-shearwater-ardenna-tenuirostris#Taxonomy,1
Prunella montanella,Siberian accentor,Siberian accentor,sibacc,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/sibirisk_jernspurv_26.jpg?itok=xPgwX81i,https://www.hbw.com/species/siberian-accentor-prunella-montanella#Taxonomy,1
Larvivora cyane,Siberian blue robin,Siberian blue robin,sibrob,Passeriformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Luscinia_cyane_-_Khao_Yai.jpg/220px-Luscinia_cyane_-_Khao_Yai.jpg,https://en.wikipedia.org/wiki/Siberian_blue_robin,1
Calliope calliope,Siberian rubythroat,Siberian rubythroat,sibrub,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/siberian_rubythroat__luscinia_calliope_talan_russia_june_25_2008_1_1024.jpg?itok=Cwj0LntA,https://www.hbw.com/species/siberian-rubythroat-calliope-calliope#Taxonomy,1
Thryophilus sinaloa,Sinaloa wren,Sinaloa wren,sinwre1,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/siwr.jpg?itok=s1sf7A4k,https://www.hbw.com/species/sinaloa-wren-thryophilus-sinaloa#Taxonomy,1
Larus schistisagus,Slaty-backed gull,Slaty-backed gull,slbgul,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Goeland_a_manteau_ardoise_ad_2_06022010_-_Japon.jpg?itok=1sToVbSB,https://www.hbw.com/species/slaty-backed-gull-larus-schistisagus#Taxonomy,1
Numenius tenuirostris,Slender-billed curlew,Slender-billed curlew,slbcur,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/mlc.2011.0.310_a.jpg?itok=aYIUWJny,https://www.hbw.com/species/slender-billed-curlew-numenius-tenuirostris#Taxonomy,1
Mergellus albellus,Smew,Smew,smew,Anseriformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/4/47/Zwergsaeger_maenchen_weibchen.jpg/220px-Zwergsaeger_maenchen_weibchen.jpg,https://en.wikipedia.org/wiki/Smew,1
Calcarius pictus,Smiths longspur,Smith's longspur,smilon,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522855.mp3,s3.amazonaws.com/com-aab-media/photo/76805861-1280px.jpg,https://www.allaboutbirds.org/guide/Smiths_longspur,1
Crotophaga ani,Smooth-billed ani,Smooth-billed ani,smbani,Cuculiformes,https://s3.amazonaws.com/com-aab-media/sound/522339.mp3,s3.amazonaws.com/com-aab-media/photo/75364531-1280px.jpg,https://www.allaboutbirds.org/guide/Smooth-billed_ani,1
Rostrhamus sociabilis,Snail kite,Snail kite,snakit,Accipitriformes,https://s3.amazonaws.com/com-aab-media/sound/522061.mp3,s3.amazonaws.com/com-aab-media/photo/75364431-1280px.jpg,https://www.allaboutbirds.org/guide/Snail_kite,1
Plectrophenax nivalis,Snow bunting,Snow bunting,snobun,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522858.mp3,s3.amazonaws.com/com-aab-media/photo/75364361-1280px.jpg,https://www.allaboutbirds.org/guide/Snow_bunting,1
Anser caerulescens,Snow Goose,Snow goose,snogoo,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/521827.mp3,s3.amazonaws.com/com-aab-media/photo/75229301-1280px.jpg,https://www.allaboutbirds.org/guide/Snow_Goose,1
Egretta thula,Snowy egret,Snowy egret,snoegr,Pelecaniformes,https://s3.amazonaws.com/com-aab-media/sound/522030.mp3,s3.amazonaws.com/com-aab-media/photo/75364241-1280px.jpg,https://www.allaboutbirds.org/guide/Snowy_egret,1
Bubo scandiacus,Snowy owl,Snowy owl,snoowl1,Strigiformes,https://s3.amazonaws.com/com-aab-media/sound/522356.mp3,s3.amazonaws.com/com-aab-media/photo/75364021-1280px.jpg,https://www.allaboutbirds.org/guide/Snowy_owl,1
Charadrius nivosus,Snowy plover,Snowy plover,snoplo5,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522132.mp3,s3.amazonaws.com/com-aab-media/photo/75364111-1280px.jpg,https://www.allaboutbirds.org/guide/Snowy_plover,1
Myiozetetes similis,Social flycatcher,Social flycatcher,socfly1,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/dsc_7981a.jpg?itok=O3LQra4x,https://www.hbw.com/species/social-flycatcher-myiozetetes-similis#Taxonomy,1
Tringa solitaria,Solitary sandpiper,Solitary sandpiper,solsan,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522145.mp3,s3.amazonaws.com/com-aab-media/photo/75363951-1280px.jpg,https://www.allaboutbirds.org/guide/Solitary_sandpiper,1
Gallinago solitaria,Solitary snipe,Solitary snipe,solsni1,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/32005521644_96165c2856_k.jpg?itok=f98_7545,https://www.hbw.com/species/solitary-snipe-gallinago-solitaria#Taxonomy,1
Melospiza melodia,Song sparrow,Song sparrow,sonspa,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523064.mp3,s3.amazonaws.com/com-aab-media/photo/75363881-1280px.jpg,https://www.allaboutbirds.org/guide/Song_sparrow,1
Turdus philomelos,Song thrush,Song thrush,sonthr1,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/img_4172.jpg?itok=Owuuy-6B,https://www.hbw.com/species/song-thrush-turdus-philomelos#Taxonomy,1
Dendragapus fuliginosus,Sooty grouse,Sooty grouse,soogro1,Galliformes,https://s3.amazonaws.com/com-aab-media/sound/521937.mp3,s3.amazonaws.com/com-aab-media/photo/75363761-1280px.jpg,https://www.allaboutbirds.org/guide/Sooty_grouse,1
Ardenna grisea,Sooty shearwater,Sooty shearwater,sooshe,Procellariiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/DSC_6618.jpg?itok=JBr8l2uX,https://www.hbw.com/species/sooty-shearwater-ardenna-grisea#Taxonomy,1
Onychoprion fuscatus,Sooty tern,Sooty tern,sooter1,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Sooty_Tern.JPG?itok=mZxpvX5f,https://www.hbw.com/species/sooty-tern-onychoprion-fuscatus#Taxonomy,1
Stercorarius maccormicki,South polar skua,South polar skua,sopsku1,Charadriiformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/a/a3/South_polar_skua.jpg/220px-South_polar_skua.jpg,https://en.wikipedia.org/wiki/South_polar_skua,1
Progne elegans,Southern martin,Southern martin,soumar,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/A_Southern_Martin_small.jpg?itok=60J9F7aJ,https://www.hbw.com/species/southern-martin-progne-elegans#Taxonomy,1
Somateria fischeri,Spectacled Eider,Spectacled eider,speeid,Anseriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/199_20160620_3_1000.jpg?itok=-YaE_Rsh,https://www.hbw.com/species/spectacled-eider-somateria-fischeri#Taxonomy,1
Calidris pygmea,Spoon-billed sandpiper,Spoon-billed sandpiper,spbsan1,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/spoon-billed_sandpiper.jpg?itok=NJhoSTz3,https://www.hbw.com/species/spoon-billed-sandpiper-calidris-pygmaea#Taxonomy,1
Icterus pectoralis,Spot-breasted oriole,Spot-breasted oriole,spbori,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/534058.mp3,s3.amazonaws.com/com-aab-media/photo/75228521-1280px.jpg,https://www.allaboutbirds.org/guide/Spot-breasted_oriole,1
Streptopelia chinensis,Spotted dove,Spotted dove,spodov,Columbiformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Spotted_dove_%28Spilopelia_chinensis_suratensis%29.jpg/220px-Spotted_dove_%28Spilopelia_chinensis_suratensis%29.jpg,https://en.wikipedia.org/wiki/Spotted_dove,1
Muscicapa striata,Spotted flycatcher,Spotted flycatcher,spofly1,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/muscicapa_striata_corsica_p_brichetti.jpg?itok=aabGevEt,https://www.hbw.com/species/spotted-flycatcher-muscicapa-striata#Taxonomy,1
Strix occidentalis,Spotted owl,Spotted owl,spoowl,Strigiformes,https://s3.amazonaws.com/com-aab-media/sound/522370.mp3,s3.amazonaws.com/com-aab-media/photo/75228451-1280px.jpg,https://www.allaboutbirds.org/guide/Spotted_owl,1
Pardirallus maculatus,Spotted rail,Spotted rail,sporai,Gruiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Gallineta_overa.jpg?itok=z3o0ymev,https://www.hbw.com/species/spotted-rail-pardirallus-maculatus#Taxonomy,1
Tringa erythropus,Spotted redshank,Spotted redshank,spored,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/dscn7925.jpg?itok=uw3Xi4OR,https://www.hbw.com/species/spotted-redshank-tringa-erythropus#Taxonomy,1
Actitis macularius,Spotted sandpiper,Spotted sandpiper,sposan,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522142.mp3,s3.amazonaws.com/com-aab-media/photo/75228411-1280px.jpg,https://www.allaboutbirds.org/guide/Spotted_sandpiper,1
Pipilo maculatus,Spotted towhee,Spotted towhee,spotow,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522990.mp3,s3.amazonaws.com/com-aab-media/photo/75228391-1280px.jpg,https://www.allaboutbirds.org/guide/Spotted_towhee,1
Anthus spragueii,Spragues pipit,Sprague's pipit,sprpip,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522841.mp3,s3.amazonaws.com/com-aab-media/photo/75216561-1280px.jpg,https://www.allaboutbirds.org/guide/Spragues_pipit,1
Falcipennis canadensis,Spruce grouse,Spruce grouse,sprgro,Galliformes,https://s3.amazonaws.com/com-aab-media/sound/521927.mp3,s3.amazonaws.com/com-aab-media/photo/75224051-1280px.jpg,https://www.allaboutbirds.org/guide/Spruce_grouse,1
Pterodroma longirostris,Stejnegers petrel,Stejneger's petrel,stepet,Procellariiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/stejnegers_petrel_8.jpg?itok=nbLMp_xF,https://www.hbw.com/species/stejnegers-petrel-pterodroma-longirostris#Taxonomy,1
Polysticta stelleri,Stellers eider,Steller's eider,steeid,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/528094.mp3,s3.amazonaws.com/com-aab-media/photo/75239601-1280px.jpg,https://www.allaboutbirds.org/guide/Stellers_eider,1
Cyanocitta stelleri,Stellers jay,Steller's jay,stejay,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522647.mp3,s3.amazonaws.com/com-aab-media/photo/75228321-1280px.jpg,https://www.allaboutbirds.org/guide/Stellers_jay,1
Calidris himantopus,Stilt sandpiper,Stilt sandpiper,stisan,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522177.mp3,s3.amazonaws.com/com-aab-media/photo/75222421-1280px.jpg,https://www.allaboutbirds.org/guide/Stilt_sandpiper,1
Icterus pustulatus,Streak-backed oriole,Streak-backed oriole,stbori,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/streak-backed_oriole_0.jpg?itok=gdv8NYn4,https://www.hbw.com/species/streak-backed-oriole-icterus-pustulatus#Taxonomy,1
Calonectris leucomelas,Streaked shearwater,Streaked shearwater,strshe,Procellariiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/588_streaked_shearwater_calonectris_leucomelas_ferry_route_tokyo-ogasawara_islands_japan_20170526_1_1000.jpg?itok=98KyhSLQ,https://www.hbw.com/species/streaked-shearwater-calonectris-leucomelas#Taxonomy,1
Asio stygius,Stygian owl,Stygian owl,styowl1,Strigiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/stygian_owl_new.jpg?itok=iLsTu4wq,https://www.hbw.com/species/stygian-owl-asio-stygius#Taxonomy,1
Myiodynastes luteiventris,Sulphur-bellied flycatcher,Sulphur-bellied flycatcher,subfly,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/dsc_5330a.jpg?itok=yn-iPhv4,https://www.hbw.com/species/sulphur-bellied-flycatcher-myiodynastes-luteiventris#Taxonomy,1
Piranga rubra,Summer tanager,Summer tanager,sumtan,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523091.mp3,s3.amazonaws.com/com-aab-media/photo/75228251-1280px.jpg,https://www.allaboutbirds.org/guide/Summer_tanager,1
Heliornis fulica,Sungrebe,Sungrebe,sungre1,Gruiformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Sungrebe.jpg/220px-Sungrebe.jpg,https://en.wikipedia.org/wiki/Sungrebe,1
Melanitta perspicillata,Surf Scoter,Surf scoter,sursco,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/521884.mp3,s3.amazonaws.com/com-aab-media/photo/75227721-1280px.jpg,https://www.allaboutbirds.org/guide/Surf_Scoter,1
Calidris virgata,Surfbird,Surfbird,surfbi,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522173.mp3,s3.amazonaws.com/com-aab-media/photo/76806571-1280px.jpg,https://www.allaboutbirds.org/guide/Surfbird,1
Buteo swainsoni,Swainsons hawk,Swainson's hawk,swahaw,Accipitriformes,https://s3.amazonaws.com/com-aab-media/sound/522081.mp3,s3.amazonaws.com/com-aab-media/photo/75227391-1280px.jpg,https://www.allaboutbirds.org/guide/Swainsons_hawk,1
Catharus ustulatus,Swainsons thrush,Swainson's thrush,swathr,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/508671.mp3,s3.amazonaws.com/com-aab-media/photo/75227221-1280px.jpg,https://www.allaboutbirds.org/guide/Swainsons_thrush,1
Limnothlypis swainsonii,Swainsons warbler,Swainson's warbler,swawar,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522882.mp3,s3.amazonaws.com/com-aab-media/photo/75214021-1280px.jpg,https://www.allaboutbirds.org/guide/Swainsons_warbler,1
Creagrus furcatus,Swallow-tailed gull,Swallow-tailed gull,swtgul1,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/juvenile_swallow-tailed_gull6k3a2035.jpg?itok=32A2phjm,https://www.hbw.com/species/swallow-tailed-gull-creagrus-furcatus#Taxonomy,1
Elanoides forficatus,Swallow-tailed kite,Swallow-tailed kite,swtkit,Accipitriformes,https://s3.amazonaws.com/com-aab-media/sound/522058.mp3,s3.amazonaws.com/com-aab-media/photo/75227141-1280px.jpg,https://www.allaboutbirds.org/guide/Swallow-tailed_kite,1
Melospiza georgiana,Swamp sparrow,Swamp sparrow,swaspa,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523070.mp3,s3.amazonaws.com/com-aab-media/photo/75227281-1280px.jpg,https://www.allaboutbirds.org/guide/Swamp_sparrow,1
Ficedula albicilla,Taiga flycatcher,Taiga flycatcher,taifly1,Passeriformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Red-breasted_Flycatcher.jpg/220px-Red-breasted_Flycatcher.jpg,https://en.wikipedia.org/wiki/Taiga_flycatcher,1
Corvus imparatus,Tamaulipas crow,Tamaulipas crow,tamcro,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/TACRa.jpg?itok=Jg_HprNb,https://www.hbw.com/species/tamaulipas-crow-corvus-imparatus#Taxonomy,1
Agelaius humeralis,Tawny-shouldered blackbird,Tawny-shouldered blackbird,tasbla,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Carouge_petit.JPG?itok=vHqTtf2C,https://www.hbw.com/species/tawny-shouldered-blackbird-agelaius-humeralis#Taxonomy,1
Calidris temminckii,Temmincks stint,Temminck's stint,temsti,Charadriiformes,no audio,//upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Temmincks_Stint.jpg/220px-Temmincks_Stint.jpg,https://en.wikipedia.org/wiki/Temminck%27s_stint,1
Oreothlypis peregrina,Tennessee warbler,Tennessee warbler,tenwar,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522886.mp3,s3.amazonaws.com/com-aab-media/photo/75227081-1280px.jpg,https://www.allaboutbirds.org/guide/Tennessee_warbler,1
Xenus cinereus,Terek sandpiper,Terek sandpiper,tersan,Charadriiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/019.jpg?itok=iJ7omWby,https://www.hbw.com/species/terek-sandpiper-xenus-cinereus#Taxonomy,1
Tyrannus crassirostris,Thick-billed kingbird,Thick-billed kingbird,thbkin,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/5384_thick-billed_kingbird_tyrannus_crassirostris_patagonia_roadside_rest_area_arizona_usa_20110509_1_1600.jpg?itok=F1cOzDDA,https://www.hbw.com/species/thick-billed-kingbird-tyrannus-crassirostris#Taxonomy,1
Uria lomvia,Thick-billed murre,Thick-billed murre,thbmur,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522229.mp3,s3.amazonaws.com/com-aab-media/photo/75239911-1280px.jpg,https://www.allaboutbirds.org/guide/Thick-billed_murre,1
Rhynchopsitta pachyrhyncha,Thick-billed parrot,Thick-billed parrot,thbpar,Psittaciformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/18PSI_Rhynchopsitta_pachyrhyncha_JH.jpg?itok=F7Y44Ob2,https://www.hbw.com/species/thick-billed-parrot-rhynchopsitta-pachyrhyncha#Taxonomy,1
Vireo crassirostris,Thick-billed vireo,Thick-billed vireo,thbvir,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/1o3a5740dickschnabelvireoa.jpg?itok=-_31SOtg,https://www.hbw.com/species/thick-billed-vireo-vireo-crassirostris#Taxonomy,1
Puffinus auricularis,Townsends shearwater,Townsend's shearwater,towshe1,Procellariiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/TOSH1.jpg?itok=nBgFt29I,https://www.hbw.com/species/townsends-shearwater-puffinus-auricularis#Taxonomy,1
Myadestes townsendi,Townsends solitaire,Townsend's solitaire,towsol,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522788.mp3,s3.amazonaws.com/com-aab-media/photo/75225811-1280px.jpg,https://www.allaboutbirds.org/guide/Townsends_solitaire,1
Setophaga townsendi,Townsends warbler,Townsend's warbler,towwar,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522953.mp3,s3.amazonaws.com/com-aab-media/photo/75226841-1280px.jpg,https://www.allaboutbirds.org/guide/Townsends_warbler,1
Anthus trivialis,Tree pipit,Tree pipit,trepip,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/e7d_2356.jpg?itok=qEXEl3ai,https://www.hbw.com/species/tree-pipit-anthus-trivialis#Taxonomy,1
Tachycineta bicolor,Tree swallow,Tree swallow,treswa,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522683.mp3,s3.amazonaws.com/com-aab-media/photo/75226731-1280px.jpg,https://www.allaboutbirds.org/guide/Tree_swallow,1
Agelaius tricolor,Tricolored blackbird,Tricolored blackbird,tribla,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523125.mp3,s3.amazonaws.com/com-aab-media/photo/81386391-1280px.jpg,https://www.allaboutbirds.org/guide/Tricolored_blackbird,1
Egretta tricolor,Tricolored heron,Tricolored heron,triher,Pelecaniformes,https://s3.amazonaws.com/com-aab-media/sound/522033.mp3,s3.amazonaws.com/com-aab-media/photo/75226681-1280px.jpg,https://www.allaboutbirds.org/guide/Tricolored_heron,1
Pterodroma arminjoniana,Trindade petrel,Trindade petrel,tripet1,Procellariiformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Natal_Pelagic_2015-01-24_160.JPG?itok=sMgkfqhK,https://www.hbw.com/species/trindade-petrel-pterodroma-arminjoniana#Taxonomy,1
Tyrannus melancholicus,Tropical kingbird,Tropical kingbird,trokin,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522585.mp3,s3.amazonaws.com/com-aab-media/photo/75226611-1280px.jpg,https://www.allaboutbirds.org/guide/Tropical_kingbird,1
Setophaga pitiayumi,Tropical parula,Tropical parula,tropar,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/9480_tropical_parula_setophaga_pitiayumi_jorupe_loja_ecuador_20131220_1_1600.jpg?itok=4UgP8EPL,https://www.hbw.com/species/tropical-parula-setophaga-pitiayumi#Taxonomy,1
Cygnus buccinator,Trumpeter Swan,Trumpeter swan,truswa,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/521836.mp3,s3.amazonaws.com/com-aab-media/photo/75226411-1280px.jpg,https://www.allaboutbirds.org/guide/Trumpeter_Swan,1
Aythya fuligula,Tufted Duck,Tufted duck,tufduc,Anseriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/ar7q0150.jpg?itok=G-dy7j-L,https://www.hbw.com/species/tufted-duck-aythya-fuligula#Taxonomy,1
Fratercula cirrhata,Tufted puffin,Tufted puffin,tufpuf,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522250.mp3,s3.amazonaws.com/com-aab-media/photo/75226181-1280px.jpg,https://www.allaboutbirds.org/guide/Tufted_puffin,1
Baeolophus bicolor,Tufted titmouse,Tufted titmouse,tuftit,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522712.mp3,s3.amazonaws.com/com-aab-media/photo/75226111-1280px.jpg,https://www.allaboutbirds.org/guide/Tufted_titmouse,1
Cygnus columbianus,Tundra Swan,Tundra swan,tunswa,Anseriformes,https://s3.amazonaws.com/com-aab-media/sound/521837.mp3,s3.amazonaws.com/com-aab-media/photo/75226071-1280px.jpg,https://www.allaboutbirds.org/guide/Tundra_Swan,1
Cathartes aura,Turkey vulture,Turkey vulture,turvul,Cathartiformes,https://s3.amazonaws.com/com-aab-media/sound/522051.mp3,s3.amazonaws.com/com-aab-media/photo/75226031-1280px.jpg,https://www.allaboutbirds.org/guide/Turkey_vulture,1
Bartramia longicauda,Upland sandpiper,Upland sandpiper,uplsan,Charadriiformes,https://s3.amazonaws.com/com-aab-media/sound/522157.mp3,s3.amazonaws.com/com-aab-media/photo/75225771-1280px.jpg,https://www.allaboutbirds.org/guide/Upland_sandpiper,1
Passerina versicolor,Varied bunting,Varied bunting,varbun,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/523113.mp3,s3.amazonaws.com/com-aab-media/photo/76805551-1280px.jpg,https://www.allaboutbirds.org/guide/Varied_bunting,1
Ixoreus naevius,Varied thrush,Varied thrush,varthr,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522806.mp3,s3.amazonaws.com/com-aab-media/photo/75225931-1280px.jpg,https://www.allaboutbirds.org/guide/Varied_thrush,1
Empidonomus varius,Variegated flycatcher,Variegated flycatcher,varfly,Passeriformes,no audio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/evarius-bomfim.jpg?itok=pGKxglVy,https://www.hbw.com/species/variegated-flycatcher-empidonomus-varius#Taxonomy,1
Chaetura vauxi,Vauxs swift,Vaux's swift,vauswi,Caprimulgiformes,https://s3.amazonaws.com/com-aab-media/sound/522399.mp3,s3.amazonaws.com/com-aab-media/photo/75225671-1280px.jpg,https://www.allaboutbirds.org/guide/Vauxs_swift,1
Catharus fuscescens,Veery,Veery,veery,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522790.mp3,s3.amazonaws.com/com-aab-media/photo/75225521-1280px.jpg,https://www.allaboutbirds.org/guide/Veery,1
Auriparus flaviceps,Verdin,Verdin,verdin,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522717.mp3,s3.amazonaws.com/com-aab-media/photo/75225421-1280px.jpg,https://www.allaboutbirds.org/guide/Verdin,1
Pyrocephalus rubinus,Vermilion flycatcher,Vermilion flycatcher,verfly,Passeriformes,https://s3.amazonaws.com/com-aab-media/sound/522570.mp3,s3.amazonaws.com/com-aab-media/photo/75224841-1280px.jpg,https://www.allaboutbirds.org/guide/Vermilion_flycatcher,1
